fun	1060.0
lazy	298.0
mandatory	32.0
haggle	13.0
played	136.0
drink	853.0
offer	762.0
sunscreen	35.0
movies	124.0
cleaner	144.0
orbitz	33.0
buffet	1635.0
halles	9.0
lg	7.0
tips	234.0
entertainment	283.0
colors	53.0
cleaned	721.0
parks	570.0
lacked	55.0
max	27.0
la	1441.0
highlights	33.0
spread	132.0
cockroaches	49.0
mat	16.0
enjoying	130.0
yards	110.0
hilton	707.0
painted	44.0
exercise	104.0
feels	159.0
map	134.0
carmen	269.0
lobby	3447.0
man	305.0
ku	0.0
charlie	2.0
bedsheets	11.0
mag	0.0
play	299.0
expected	995.0
doormen	34.0
luxurious	230.0
funky	32.0
pricy	21.0
plan	525.0
farmers	3.0
tegel	0.0
tower	2925.0
friendly	4246.0
towel	369.0
getaway	212.0
jw	6.0
insurance	22.0
attend	119.0
suit	59.0
queen-sized	15.0
check-in	1144.0
villas	136.0
grove	1.0
tuileries	0.0
jr	16.0
price	3310.0
comparable	79.0
fixtures	101.0
proof	52.0
tiny	981.0
married	100.0
shrimp	89.0
visitor	64.0
chemicals	10.0
grout	66.0
temps	10.0
paris	36.0
fiori	0.0
group	531.0
shop	666.0
marks	58.0
waldorf	101.0
floaties	2.0
vatican	0.0
guaranteed	54.0
drown	22.0
king-sized	30.0
lawn	29.0
bagels	45.0
furnishing	7.0
freak	11.0
riding	113.0
category	60.0
lessons	54.0
tapas	74.0
vondelpark	0.0
dressing	67.0
toys	27.0
someday	16.0
filtered	5.0
time	7420.0
rack	58.0
obliging	0.0
muffin	17.0
drove	149.0
coliseum	0.0
murky	9.0
hk	0.0
consisted	58.0
making	628.0
mong	0.0
returning	327.0
hd	50.0
gross	85.0
charles	5.0
ha	27.0
bland	73.0
strong	150.0
tile	123.0
sit	550.0
sofas	18.0
highland	0.0
helpfulness	9.0
beach	4421.0
walking	2253.0
mongkok	0.0
chatting	28.0
doorman	114.0
maria	8.0
offering	138.0
specialty	49.0
lunch	696.0
cream	161.0
hustle	81.0
noisey	58.0
moma	24.0
tiki	31.0
town	827.0
lanai	239.0
improvement	88.0
speedy	38.0
noises	106.0
serves	121.0
server	76.0
brunch	112.0
ft	45.0
helped	382.0
bellboy	30.0
awake	91.0
awkward	40.0
ciampino	0.0
cler	0.0
indoor/outdoor	7.0
fi	17.0
served	423.0
late	1121.0
answered	105.0
lifeguard	11.0
sha	0.0
mold	197.0
stroll	137.0
described	70.0
sidewalks	11.0
lagoons	1.0
foam	21.0
desired	94.0
fishermans	0.0
restuarants	44.0
satisfaction	43.0
kodak	0.0
upgrade	691.0
en	7.0
adult	208.0
visit	1320.0
advised	169.0
concerns	113.0
penn	129.0
odor	85.0
express	126.0
girl	189.0
harbour	133.0
tour	513.0
guest	783.0
cuisine	31.0
guess	457.0
fireworks	123.0
teenage	55.0
appliances	27.0
afford	114.0
diving	39.0
sealed	15.0
clerk	290.0
nightstands	7.0
window	1024.0
addition	177.0
du	6.0
full	1413.0
sfo	0.0
lovely	1595.0
sockets	20.0
bigger	464.0
dj	15.0
di	3.0
fly	60.0
brusque	7.0
shuffleboard	5.0
entering	124.0
ship	117.0
members	399.0
seattle	4.0
set	560.0
familia	15.0
hardwood	6.0
rates	368.0
respectful	18.0
atrium	552.0
cn	0.0
tropicana	0.0
loudly	43.0
easiest	15.0
....	519.0
waves	99.0
apology	89.0
retail	18.0
jumping	22.0
cd	43.0
pres	0.0
sea	405.0
solid	82.0
rated	104.0
neighbor	26.0
rogers	1.0
morning	2237.0
latin	11.0
islands	38.0
drops	26.0
bacon	138.0
laps	19.0
training	63.0
br	36.0
refridgerator	20.0
surprised	643.0
bikes	90.0
pieces	52.0
toiletry	7.0
streetcar	0.0
garbage	92.0
linden	0.0
torn	60.0
underground	176.0
attached	226.0
marco	54.0
au	18.0
considered	99.0
disappointing	281.0
countertops	15.0
english	620.0
al	21.0
sharks	40.0
consists	33.0
ac	221.0
fit	237.0
bilingual	7.0
lux	2.0
terminals	28.0
sewage	18.0
potatoes	27.0
driver	220.0
white	337.0
audible	16.0
months	278.0
varied	61.0
coffeemaker	33.0
interactions	11.0
printemps	0.0
palapa	44.0
tidy	184.0
lane	9.0
canal	12.0
complaints	593.0
charm	65.0
condescending	10.0
lively	69.0
west	800.0
studios	45.0
couch	200.0
watered	9.0
enjoyed	1616.0
lukewarm	28.0
rialto	0.0
comped	27.0
middle	566.0
delivered	275.0
visited	372.0
porte	1.0
bedspreads	27.0
lamp	252.0
playacar	2.0
massage	210.0
selection	408.0
childrens	25.0
five-minute	6.0
shopping	1155.0
awesome!	8.0
spartan	7.0
self-service	14.0
jolla	60.0
spagna	0.0
garage	253.0
playing	177.0
traditional	52.0
polite	490.0
neighbours	30.0
slots	10.0
excellent	3429.0
broadband	11.0
covers	56.0
museum	220.0
hairs	56.0
sofabed	21.0
travels	72.0
tons	162.0
ancient	19.0
angeles	14.0
vibrant	23.0
shelf	86.0
closing	84.0
crib	64.0
save	258.0
marina	1960.0
electricity	25.0
savings	10.0
allowed	310.0
radiator	17.0
newspaper	73.0
junior	204.0
subways	39.0
dishwasher	65.0
bucks	131.0
lake	74.0
militaire	0.0
black	223.0
locations	179.0
enquiries	3.0
registration	37.0
vicinity	57.0
identical	12.0
activity	156.0
acted	39.0
latch	8.0
cent	10.0
fee	768.0
too!	24.0
circular	16.0
peep	11.0
third	346.0
confirm	113.0
attendants	41.0
incidentals	18.0
muni	1.0
insulated	13.0
hostel	78.0
friendlier	34.0
afield	9.0
tables	299.0
absolutely	963.0
suggesting	15.0
avenues	22.0
courtesy	73.0
comfiest	10.0
enjoyable	317.0
olympic	9.0
disneyworld	22.0
laid	112.0
looked	1279.0
montreal	3.0
stunning	134.0
low	382.0
unpack	44.0
emails	54.0
distance	1525.0
shared	100.0
lot	2166.0
two-bedroom	7.0
los	20.0
invalides	0.0
loo	38.0
assisted	36.0
unsupervised	13.0
terminus	1.0
telling	127.0
5mins	16.0
covent	117.0
slide	211.0
log	32.0
subway	1380.0
crew	84.0
moldy	56.0
bellhop	67.0
request	645.0
grocery	132.0
changing	74.0
palais	0.0
exceptional	212.0
splurge	37.0
buckingham	8.0
chrysler	50.0
picadilly	12.0
spanish	307.0
gift	298.0
dinner	1383.0
cinemas	4.0
crackers	10.0
caf�	0.0
fax	22.0
blocking	21.0
armchair	13.0
picture	135.0
conversation	96.0
surprisingly	132.0
basketball	24.0
complementary	65.0
complaining	168.0
fan	414.0
airline	64.0
well	4673.0
curtains	121.0
imagine	261.0
lotion	73.0
sharing	56.0
responded	64.0
galata	0.0
timely	38.0
fab	192.0
etc.	241.0
thing	1736.0
lifeguards	22.0
communication	41.0
restful	17.0
apologize	27.0
condado	0.0
jets	41.0
adjacent	218.0
eggs	252.0
utensils	30.0
rewards	24.0
floridays	0.0
inquiries	12.0
spotty	30.0
sympathetic	22.0
accommodate	123.0
dollar	140.0
constantly	156.0
rainfall	4.0
lexington	293.0
sheet	118.0
chair	511.0
lamps	64.0
action	174.0
chain	183.0
generally	273.0
sufficient	96.0
yountville	0.0
answer	209.0
bought	221.0
carlos	52.0
channel	70.0
trocadero	2.0
lady	318.0
leidseplein	0.0
coast	122.0
amount	350.0
quiet	1805.0
floors	552.0
needle	2.0
member	481.0
manager	1113.0
coming	585.0
ucla	0.0
hanging	156.0
catch	211.0
l.a.	6.0
good	11276.0
turn	434.0
review	575.0
lumpy	44.0
sand	213.0
managed	225.0
kiddy	4.0
appeared	252.0
direct	146.0
industry	40.0
lack	398.0
comment	263.0
order	617.0
documents	12.0
jackson	12.0
beverly	3.0
rudeness	12.0
moscone	0.0
contests	3.0
covering	27.0
rinse	15.0
villa	375.0
lit	139.0
commend	17.0
repetitive	10.0
olives	0.0
rating	216.0
venice	7.0
brighter	8.0
rum	78.0
soaking	35.0
montmartre	0.0
conveniently	164.0
guards	55.0
robson	0.0
rug	31.0
socket	19.0
rue	0.0
salt	42.0
pastries	85.0
quick	948.0
guys	206.0
mallory	4.0
clear	250.0
clean	7800.0
negotiate	16.0
publix	32.0
piccadilly	14.0
confortable	29.0
exterior	69.0
palace	37.0
birthday	389.0
corner	1121.0
issues	498.0
secluded	116.0
pastry	29.0
saks	9.0
5-star	37.0
pristine	29.0
roads	39.0
public	354.0
scrambled	77.0
upfront	16.0
galeries	0.0
golf	461.0
respond	40.0
gold	214.0
slides	75.0
hefty	21.0
overlook	53.0
fast	385.0
amazing	1497.0
showing	119.0
airy	32.0
follow	87.0
miniscule	25.0
built	113.0
rusty	26.0
neighboring	49.0
platinum	64.0
advice	254.0
steakhouse	85.0
presentation	105.0
gamble	9.0
roach	22.0
week	1610.0
agreed	155.0
cramped	166.0
accommodation	125.0
delightful	63.0
orange	100.0
handling	37.0
panoramic	17.0
copley	0.0
exhausted	60.0
maker	291.0
amusement	16.0
emirates	0.0
fare	159.0
squeeze	30.0
les	23.0
perfectly	301.0
sights	260.0
complained	341.0
maroma	1.0
highly	872.0
led	39.0
note	473.0
campo	1.0
westlake	0.0
priority	56.0
soundproofed	7.0
accommodating	284.0
midway	163.0
lombard	0.0
waterbus	0.0
greenery	18.0
knowledge	53.0
cooker	13.0
nathan	1.0
avis	4.0
tissues	14.0
bidet	9.0
stores	154.0
trastevere	0.0
cooked	161.0
needed	1303.0
internet	2075.0
installed	41.0
noisy	912.0
plush	62.0
support	45.0
stored	89.0
enclosed	37.0
everyday	427.0
porch	21.0
worthy	32.0
gastown	0.0
riverside	11.0
loads	135.0
turning	72.0
policy	94.0
acknowledged	19.0
attitudes	30.0
noise	2254.0
lcd	74.0
umbrellas	78.0
condo	217.0
nord	0.0
roissy	1.0
rod	17.0
allocated	142.0
blocked	76.0
decent	942.0
table	759.0
playground	16.0
knock	63.0
fenway	0.0
wear	175.0
elegant	84.0
gogh	0.0
safe	1097.0
informative	55.0
competent	26.0
weak	51.0
access	1325.0
hottub	20.0
colloseum	0.0
views	1453.0
parasols	1.0
lowest	33.0
thick	75.0
armoire	18.0
whirlpools	8.0
fans	86.0
bathroom	4334.0
supervisor	59.0
reservations	596.0
venue	54.0
lay	109.0
notified	43.0
designer	39.0
lax	15.0
soundproofing	43.0
rafts	4.0
island	729.0
pleasure	235.0
lap	24.0
lan	0.0
millennium	0.0
fitted	55.0
designed	164.0
vents	24.0
marketplace	19.0
roll-away	32.0
accessories	15.0
debit	15.0
hotwire	161.0
complete	265.0
mission	54.0
drug	10.0
cabinets	20.0
sunbed	11.0
fame	7.0
purchase	138.0
ledge	16.0
aloof	11.0
neighbouring	15.0
additional	291.0
softer	8.0
noon	126.0
overhead	33.0
courteous	378.0
nice	10224.0
carpets	214.0
genuine	41.0
refunded	34.0
venetian	8.0
fall	99.0
minimalist	35.0
butler	118.0
admission	8.0
internal	31.0
missing	260.0
residential	14.0
microwave	154.0
traveling	366.0
accept	58.0
phones	74.0
institute	2.0
starwood	114.0
victoria	14.0
sleeper	188.0
handheld	7.0
unlimited	47.0
bothered	202.0
rambla	134.0
fitting	15.0
equipped	188.0
phoned	62.0
ample	93.0
pompidou	0.0
customer	810.0
atmosphere	407.0
well-kept	29.0
compare	108.0
cabinet	55.0
personalized	22.0
fremont	0.0
unhelpful	137.0
ironing	129.0
higher	417.0
efficiently	55.0
links	29.0
encountered	221.0
marble	134.0
riu	11.0
faulty	18.0
overlooked	171.0
rip	101.0
skills	25.0
membership	34.0
muffins	32.0
photos	176.0
fair	261.0
excellence	17.0
special	947.0
nola	0.0
saltwater	3.0
freshly	72.0
newbury	0.0
toilets	42.0
basins	3.0
commercial	35.0
statement	39.0
august	207.0
miles	234.0
singles	58.0
step	134.0
email	258.0
asleep	62.0
annoyed	101.0
moderate	39.0
cafeteria	51.0
shuttles	63.0
gaslamp	611.0
messages	28.0
kindness	15.0
continental	205.0
croissants	63.0
menus	40.0
trevi	0.0
mark	55.0
interact	15.0
seaport	680.0
recomend	98.0
staples	16.0
coach	31.0
drop	136.0
terminal	73.0
mara	1.0
oasis	121.0
company	389.0
parking	2701.0
situation	249.0
seaworld	52.0
years	893.0
rented	231.0
breakfast	5401.0
thin	212.0
roberto	6.0
toronto	18.0
resturants	89.0
tubs	144.0
invited	23.0
tubes	39.0
slammed	10.0
queens	66.0
awful	378.0
shower/bath	18.0
gravy	5.0
temperatures	25.0
carpeted	7.0
5-minute	12.0
tube	465.0
packed	203.0
heartbeat	70.0
maps	71.0
smile	275.0
requested	635.0
rer	0.0
vehicle	88.0
expectation	35.0
rep	85.0
tottenham	371.0
ceiling	286.0
countertop	4.0
country	208.0
responsive	47.0
louvre	1.0
red	136.0
triomphe	0.0
piers	0.0
dirty	885.0
stay	12441.0
michael	22.0
bellhops	25.0
changed	567.0
star	1154.0
districts	4.0
seats	98.0
desk	4219.0
weekend	1221.0
personel	12.0
plugs	85.0
tennis	109.0
narrow	86.0
report	111.0
filled	213.0
maintained	276.0
standards	427.0
pictures	342.0
providing	110.0
resolved	81.0
lines	256.0
password	3.0
open	1642.0
linen	130.0
cavour	0.0
sixth	41.0
immaculately	40.0
pictured	7.0
northern	45.0
canary	0.0
transportation	332.0
t.v.	21.0
lined	22.0
grass	53.0
fact	777.0
rental	273.0
crowne	3.0
penny	65.0
station	1210.0
washing	77.0
thinking	236.0
helps	80.0
taxi	765.0
cancelled	65.0
older	339.0
sparkling	46.0
oceanfront	130.0
face	221.0
coupon	55.0
vecchio	0.0
flatscreen	44.0
shutters	10.0
selected	65.0
france	20.0
bakeries	2.0
beautiful	3181.0
consierge	13.0
termini	0.0
hill	45.0
inexperienced	7.0
connected	113.0
kettle	75.0
infinity	1.0
mosque	0.0
wooden	48.0
lunches	38.0
studio	173.0
superior	292.0
boutiques	15.0
walkable	68.0
omelette	18.0
mall	92.0
waived	17.0
southern	49.0
male	31.0
deuce	0.0
assigned	127.0
teenagers	134.0
hike	79.0
specials	51.0
champs-elysees	0.0
balboa	69.0
bathrobe	16.0
asian	56.0
moment	246.0
chicken	156.0
egg	96.0
assistant	35.0
personal	306.0
appetizers	83.0
elevators	532.0
logan	2.0
mtr.	0.0
meats	51.0
refrigerator	206.0
assortment	35.0
venues	11.0
effort	152.0
housekeeping	912.0
colours	11.0
acceptable	170.0
sideways	21.0
couple	1320.0
renovation	310.0
cities	69.0
cigarette	137.0
hour	1249.0
jardin	0.0
financial	18.0
grills	8.0
burning	22.0
dresser	79.0
hello	93.0
thai	16.0
unfriendly	173.0
running	355.0
participate	36.0
afternoon	473.0
disappointment	254.0
main	1832.0
reply	56.0
mail	28.0
supply	67.0
grant	18.0
homeless	57.0
maid	561.0
waffle	11.0
correct	164.0
propped	11.0
handled	59.0
pancakes	72.0
grand	1118.0
blinds	95.0
literally	408.0
heading	111.0
hvac	16.0
provide	379.0
numerous	246.0
dozens	33.0
one-way	4.0
plenty	1314.0
deli	255.0
assured	115.0
addressed	40.0
canals	1.0
cocktail	90.0
herald	10.0
plaza	245.0
items	471.0
high	1235.0
started	339.0
computer	406.0
opening	116.0
hose	7.0
major	528.0
carlton	41.0
teeth	47.0
pirate	15.0
definatly	45.0
kok	0.0
shampoo	186.0
koi	82.0
bargain	165.0
hors	11.0
reeked	39.0
playa	641.0
directions	230.0
thread	7.0
compact	86.0
international	102.0
fiumicino	0.0
drank	42.0
coronado	311.0
informed	339.0
padres	23.0
premier	20.0
excursion	70.0
taps	18.0
cleaning	531.0
universal	43.0
surrounding	155.0
final	169.0
hertz	24.0
exchange	75.0
prado	0.0
eat	1441.0
tours	173.0
suitcases	177.0
ear	90.0
concert	35.0
queensway	0.0
classic	34.0
florida	173.0
florence	1.0
nicer	458.0
watching	240.0
treated	296.0
bellboys	18.0
newark	22.0
hops	31.0
soundproof	23.0
interesting	200.0
surely	79.0
employees	299.0
cases	143.0
catalunya	244.0
denny	4.0
replenished	36.0
meant	256.0
ipod	56.0
called	1695.0
hopped	4.0
notice	295.0
hope	405.0
abrupt	8.0
message	101.0
crowds	134.0
greenwich	42.0
hoop	6.0
connection	177.0
required	174.0
realized	139.0
smoky	13.0
murphy	10.0
tank	30.0
drag	40.0
stove	32.0
macy	163.0
ignored	73.0
drab	45.0
spent	1143.0
martini	31.0
smoke	382.0
number	577.0
metro	714.0
quality	1036.0
spend	885.0
luggage	981.0
urine	38.0
counter	232.0
meals	387.0
platz	0.0
connecting	104.0
adequate	588.0
entrees	25.0
vanities	5.0
kingsize	19.0
departure	166.0
promised	153.0
affair	17.0
smallest	161.0
oven	19.0
trolly	36.0
typical	290.0
supper	17.0
target	15.0
activites	14.0
plate	108.0
hooks	17.0
tall	81.0
talk	205.0
trees	162.0
difficult	286.0
viva	4.0
drain	81.0
hungry	69.0
kit	40.0
falling	141.0
bite	79.0
underwater	10.0
nordstrom	0.0
shades	49.0
deep	119.0
vaporetto	0.0
peters	0.0
weeks	320.0
variety	278.0
ethernet	27.0
kid	114.0
shaded	35.0
culture	33.0
gate	67.0
signed	47.0
earlier	202.0
stench	34.0
locker	34.0
drinks	1144.0
cruise	366.0
pretty	1741.0
originally	141.0
shortage	26.0
piece	135.0
locked	111.0
original	89.0
entered	129.0
ordering	52.0
mcdonalds	29.0
store	466.0
offers	293.0
department	117.0
trundle	3.0
expecting	366.0
fisherman	4.0
awesome	672.0
canada	46.0
wanted	1642.0
boyfriend	308.0
galleries	2.0
bringing	89.0
navona	0.0
circulation	23.0
deck	229.0
animals	45.0
separating	10.0
lifetime	45.0
irish	53.0
costs	287.0
5*	34.0
macys	83.0
aveda	4.0
light	604.0
gare	0.0
gard	0.0
visa	17.0
previous	530.0
workers	86.0
summer	259.0
expedia	201.0
floats	5.0
bedbugs	37.0
bright	185.0
cafes	136.0
daylight	23.0
gracious	76.0
stops	273.0
screens	26.0
doughnuts	7.0
epcot	62.0
orlando	234.0
4*	46.0
exception	147.0
treat	202.0
sirens	132.0
accademia	0.0
key	688.0
network	36.0
skytrain	0.0
charge	1367.0
resturant	83.0
hot-tub	5.0
spray	74.0
elevator	545.0
comfy	652.0
deal	1344.0
house	355.0
blankets	86.0
lights	184.0
suitcase	156.0
barcelona	713.0
freezer	13.0
sidewalk	46.0
dead	80.0
signal	46.0
3*	51.0
rip-off	12.0
huts	51.0
amazingly	79.0
bahia	2.0
mildew	98.0
espanya	1.0
stood	105.0
hours	1364.0
lyon	0.0
aerobics	21.0
interstate	9.0
nicely	380.0
dealt	107.0
smoking	299.0
deals	81.0
listed	67.0
sacre	0.0
outlet	36.0
switches	14.0
owner	163.0
gladly	39.0
stone	61.0
peace	58.0
depending	121.0
pleasant	1163.0
coupons	61.0
switched	107.0
neighborhoods	10.0
expect	1262.0
dvd	59.0
fashion	33.0
definetely	20.0
gratuity	25.0
drawers	110.0
offerings	43.0
crisp	44.0
glass	331.0
shower/tub	12.0
sorbonne	0.0
waitresses	26.0
mixed	225.0
spring	165.0
rest	647.0
better	3039.0
complaint	658.0
scene	72.0
speed	151.0
juices	75.0
centrally	198.0
fully	230.0
game	200.0
washcloths	30.0
bill	564.0
manners	20.0
perfect	1991.0
entry	74.0
empire	850.0
compensation	42.0
sleeps	36.0
calls	282.0
combo	47.0
sightseeing	284.0
communicate	44.0
brooklyn	18.0
bartenders	148.0
lounging	58.0
romantic	222.0
professionally	21.0
calle	18.0
banging	54.0
moneys	3.0
wharf	3.0
bike	86.0
topkapi	0.0
beers	40.0
michel	1.0
plentiful	117.0
magical	91.0
scuffed	14.0
centers	14.0
reccommend	67.0
taksim	0.0
church	27.0
serving	102.0
porter	110.0
mini-bar	129.0
dry	116.0
knocked	45.0
raffles	3.0
positioned	26.0
reina	0.0
roosevelt	0.0
majestic	19.0
plain	107.0
watched	101.0
travellers	114.0
sleep.	302.0
terrible	527.0
ipad	16.0
whalers	0.0
employee	187.0
pikes	0.0
showerhead	19.0
hung	97.0
pushed	64.0
reading	809.0
petco	92.0
d'orsay	0.0
touch	400.0
speak	428.0
meter	12.0
printer	60.0
printed	50.0
rent	294.0
appetizer	29.0
sodas	40.0
liberty	83.0
helping	122.0
clearly	248.0
toliet	12.0
convienent	19.0
alarm	143.0
services	489.0
craziness	13.0
brushing	13.0
kaanapali	40.0
aquarium	32.0
modem	3.0
serviced	82.0
ants	65.0
treadmills	47.0
carte	137.0
exhibition	6.0
super	533.0
bose	0.0
normal	223.0
memorable	99.0
presidential	6.0
reason	400.0
facility	385.0
chatelet	0.0
iced	13.0
children	734.0
ventilation	71.0
handicapped	25.0
paper	322.0
orchard	0.0
buying	80.0
hearing	62.0
received	635.0
disappointed	851.0
carry	125.0
setting	168.0
suntec	0.0
marais	0.0
disturb	117.0
awoken	15.0
passes	163.0
customers	175.0
including	652.0
maintenance	244.0
vegas	102.0
careful	122.0
sunbeds	32.0
leaked	56.0
passed	142.0
hidden	97.0
napa	3.0
downside	222.0
metal	32.0
annoying	265.0
centres	2.0
renting	62.0
pricing	51.0
lying	66.0
opposite	153.0
twins	32.0
dlr	0.0
power	138.0
convenient	938.0
midnight	196.0
choices	319.0
view	4561.0
level	577.0
hawaii	140.0
theaters	32.0
monorail	23.0
unfailingly	2.0
place	5008.0
barter	12.0
ensuite	24.0
handy	264.0
unbelievable	66.0
placa	166.0
water	2836.0
moulin	0.0
bellmen	54.0
frames	10.0
bedspread	56.0
book	992.0
mounted	40.0
kitchen	500.0
detail	106.0
promotional	4.0
screen	487.0
sweet	107.0
touristy	93.0
euston	18.0
suite	1004.0
managers	52.0
vavin	0.0
break	535.0
tourists	183.0
stunk	14.0
bread	145.0
huge	1502.0
rolls	80.0
nearby	700.0
adjust	40.0
pullout	18.0
fries	74.0
engaging	11.0
wanchai	0.0
savannah	3.0
basilica	0.0
cross	77.0
fried	71.0
dip	58.0
watch	567.0
good-sized	7.0
dim	27.0
butts	23.0
tenderloin	2.0
secrets	18.0
large	2427.0
boma	3.0
anne	10.0
cereals	87.0
unbearable	28.0
inconvenience	132.0
cleanliness	231.0
repubblica	0.0
glazing	28.0
entrance	466.0
leather	13.0
central	1575.0
seriously	157.0
lounges	56.0
newspapers	16.0
skype	7.0
lounger	22.0
caught	76.0
bathrooms	621.0
unobtrusive	10.0
toast	168.0
eaton	0.0
lounged	5.0
rooftops	9.0
pitt	0.0
causeway	0.0
pits	78.0
vanity	82.0
service	7675.0
snacks	317.0
scalding	10.0
carlo	0.0
convention	972.0
bellman	201.0
courtyard	190.0
reached	57.0
stairs	263.0
saint	7.0
historic	11.0
enter	118.0
ramblas	377.0
mouldy	22.0
reef	26.0
powerful	75.0
front	3998.0
phoenix	9.0
broadway	126.0
conceirge	54.0
lifts	376.0
slow	561.0
slot	21.0
expensive	1469.0
keyboard	12.0
hinges	7.0
excursions	99.0
yogurt	35.0
powell	0.0
galleria	0.0
tastes	35.0
royal	471.0
waiting	647.0
theatres	132.0
des	1.0
cardio	32.0
touches	92.0
boil	4.0
midtown	489.0
silent	16.0
del	321.0
tasted	76.0
single	685.0
discovered	162.0
def	68.0
female	62.0
gorgeous	494.0
refreshing	98.0
touched	35.0
walked	874.0
stations	160.0
business	1815.0
ferries	10.0
casinos	4.0
ridiculous	194.0
paint	191.0
mirrors	31.0
soleil	6.0
nights	3052.0
monoprix	0.0
nightlife	134.0
loveseat	2.0
cathedral	38.0
saved	142.0
jr.	16.0
fraction	22.0
secret	53.0
sunloungers	2.0
win	20.0
obstructed	8.0
amtrak	17.0
luxor	0.0
busy	1137.0
happened	253.0
poolside	155.0
quoted	46.0
chipped	44.0
tasteful	37.0
nickel	59.0
shaped	33.0
smelled	316.0
pipe	9.0
rear	36.0
ducks	15.0
heavenly	36.0
bonus	194.0
real	853.0
stains	203.0
fares	21.0
conference	1333.0
toddlers	12.0
read	1165.0
job	449.0
alcohol	70.0
unit	476.0
mineral	6.0
jungle	27.0
stuff	495.0
burn	34.0
praise	33.0
resolve	58.0
divided	28.0
surrounded	92.0
color	69.0
chilly	53.0
chancellor	3.0
option	398.0
bedded	8.0
cupboard	69.0
shower	2610.0
day	6781.0
honor	45.0
cheerful	66.0
thoroughly	173.0
explained	212.0
understand	421.0
ping	53.0
dam	1.0
castles	1.0
aerobus	71.0
hallway	368.0
pina	28.0
surfaces	16.0
straight	249.0
tsui	0.0
expectations	387.0
cracked	66.0
sides	89.0
foyer	79.0
body	105.0
external	9.0
natural	73.0
canadian	17.0
ingles	12.0
decorative	14.0
tribeca	6.0
climate	30.0
toilet	650.0
printers	17.0
cared	68.0
general	372.0
folks	182.0
harbor	952.0
sleepers	22.0
pickup	28.0
wet	166.0
accessible	131.0
baseball	24.0
sports	218.0
cards	132.0
travelocity	8.0
thought	1372.0
tourist	440.0
stuck	239.0
cupboards	16.0
web	145.0
waterpark	8.0
reuse	4.0
comfortably	53.0
city	2266.0
edible	25.0
opened	439.0
bugs!	13.0
baths	46.0
clothes	274.0
chilled	28.0
sandwiches	140.0
district	515.0
adults	371.0
caribbean	104.0
redone	47.0
comfortable	3712.0
cite	0.0
air-conditioning	32.0
pesos	47.0
pike	1.0
requests	208.0
eater	37.0
bunk	11.0
bayswater	2.0
blowing	38.0
airfare	7.0
conditioners	7.0
claustrophobic	64.0
eaten	87.0
rushed	42.0
curtain	142.0
forum	15.0
ceilings	60.0
living	339.0
chest	34.0
boat	340.0
chess	0.0
cabana	40.0
sydney	3.0
antique	0.0
leisure	134.0
walgreens	7.0
wholeheartedly	3.0
horrible!	4.0
hagia	0.0
non-smoking	190.0
alexanderplatz	0.0
exit	82.0
upgrades	54.0
frozen	35.0
david	19.0
account	101.0
heaven	56.0
private	509.0
potsdamer	0.0
concierge	1210.0
walk-in	19.0
visits	114.0
pub	113.0
notre	0.0
bedding	254.0
remained	35.0
initially	113.0
upgraded	760.0
uncaring	4.0
conversations	29.0
basement	59.0
blackout	22.0
stays	155.0
folded	26.0
places	1146.0
turned	480.0
diners	28.0
cotton	30.0
ouch	10.0
considering	415.0
wan	1.0
inches	86.0
bulb	15.0
mandalay	0.0
wise	88.0
climb	24.0
counters	21.0
bellagio	4.0
hard	913.0
university	44.0
landscaping	89.0
pots	26.0
thumbs	35.0
boats	184.0
situated	325.0
exceeded	83.0
waste	180.0
padded	6.0
unprofessional	33.0
tastefully	59.0
quincy	0.0
pacific	55.0
repair	59.0
greeting	58.0
entertained	32.0
indoor	158.0
upset	140.0
ideally	91.0
shampoos	27.0
evening	1008.0
corte	10.0
chris	16.0
touring	51.0
wardrobe	217.0
bathing	37.0
screaming	74.0
jfk	109.0
chlorine	18.0
king-size	19.0
decoration	45.0
definitly	30.0
daily	613.0
pantheon	0.0
interaction	31.0
defintely	18.0
tasty	194.0
corso	0.0
port	125.0
celebrate	120.0
small	5488.0
regret	61.0
balcony	1175.0
bathrobes	17.0
jet	59.0
consistently	58.0
outgoing	15.0
undergoing	42.0
warning	108.0
parisian	0.0
taste	149.0
colosseum	0.0
beaten	38.0
parked	141.0
madeleine	0.0
trader	5.0
board	209.0
cozy	157.0
things	1694.0
indian	30.0
activities	585.0
self-park	36.0
failed	78.0
professional	339.0
wipe	12.0
year	1436.0
pier	71.0
suggestions	93.0
maids	198.0
pharmacies	10.0
delicious	406.0
gracia	27.0
mansion	3.0
wading	4.0
located	1544.0
slam	21.0
sofitel	6.0
appointed	242.0
corridors	134.0
hang	211.0
regular	270.0
duvet	86.0
hand	385.0
dial-up	10.0
understaffed	62.0
bugis	0.0
cvs	15.0
eager	59.0
bugs	295.0
drivers	83.0
bath/shower	16.0
ladies	120.0
pot	76.0
friendliness	64.0
turtle	60.0
freindly	22.0
grounds	774.0
degrees	103.0
insisted	63.0
wing	101.0
cloth	16.0
wine	369.0
wind	57.0
swim-up	63.0
poor	761.0
pick	433.0
kindly	49.0
cup	174.0
piazzale	0.0
pool	6772.0
ka'anapali	7.0
affordable	154.0
waters	48.0
downtown	1827.0
exposed	19.0
plumbing	49.0
hall	305.0
hammock	17.0
restroom	26.0
half	599.0
